NextRequestTimer_Dry;4;;finished;learning_result;75;252;5;363;1211;5;5;SAME;588;264;[514, 20, 31, 15, 8];[19, 35, 70, 121, 19];[1, 1, 1, 1, 1];[4, 11, 18, 25, 17];[4, 26, 58, 87, 77];[6, 24, 79, 191, 63];[6, 72, 280, 672, 181]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
NextRequestTimer_NXT;45;;finished;learning_result;1336;4414;6;19408;80924;6;6;SAME;1217;6389;[610, 111, 134, 130, 93, 139];[20, 136, 328, 443, 5236, 226];[1, 1, 1, 1, 1, 1];[45, 134, 222, 137, 355, 443];[45, 313, 578, 502, 1380, 1596];[47, 275, 949, 1126, 15934, 1077];[47, 868, 3198, 4313, 68922, 3576]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
OEDEIdleBusyReporter;16;;finished;learning_result;239;738;5;4114;15189;5;5;SAME;712;1412;[606, 13, 42, 17, 34];[19, 90, 452, 710, 141];[1, 1, 1, 1, 1];[16, 47, 75, 51, 50];[16, 110, 197, 183, 232];[19, 481, 1529, 1915, 170];[20, 1647, 5498, 7457, 567]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
OutputListController;35;;MAX_TIME_EXCEEDED_LEARN;hypothesis21;21465;86922;21;9436802;54128624;3113;39;DIFFERENT;31828;3567636;[613, 112, 143, 200, 109, 86, 60, 128, 151, 23319, 507, 390, 796, 3226, 813, 175, 139, 248, 226, 267, 120];[33, 643, 2047, 3121, 4575, 7120, 12830, 14442, 11383, 17805, 35136, 52182, 77626, 132512, 2353509, 91, 128865, 132310, 171716, 210693, 198997];[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 4, 14, 1, 1, 1, 1, 1, 1, 1];[35, 104, 174, 242, 308, 371, 207, 478, 540, 825, 832, 802, 2181, 10074, 2040, 354, 380, 381, 379, 374, 384];[35, 243, 558, 693, 892, 1082, 585, 1406, 1865, 4559, 5434, 3958, 10647, 35712, 8209, 1727, 1485, 2248, 2236, 2209, 1139];[37, 1400, 4265, 8959, 17049, 26651, 49279, 55369, 41747, 54718, 92429, 131543, 192943, 347151, 6666309, 234, 355550, 365715, 473080, 552374];[37, 4826, 16839, 35394, 67459, 105498, 195567, 219700, 169297, 245862, 458772, 672347, 1044472, 1747759, 39930714, 733, 1815654, 1887880, 2522178, 2987636]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
OutputListNoEvent;25;;MAX_TIME_EXCEEDED_LEARN;hypothesis15;2654;12439;15;1199509;6567234;46;16;DIFFERENT;3250;3596605;[1353, 92, 101, 88, 110, 138, 69, 84, 261, 65, 217, 156, 128, 116, 272];[34, 334, 64, 177, 263, 4907, 89423, 15030, 18190, 187566, 16995, 21540, 30999, 53646, 3157437];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1];[25, 74, 121, 160, 203, 248, 123, 163, 152, 147, 283, 165, 153, 149, 488];[25, 173, 391, 466, 597, 733, 457, 774, 737, 714, 1513, 1132, 1048, 1021, 2658];[27, 704, 95, 202, 381, 10331, 296671, 48447, 55959, 516804, 37917, 49930, 69060, 112981];[27, 2410, 247, 543, 1047, 38789, 1459621, 229871, 277371, 2939554, 200380, 283798, 417243, 716333]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
OutputProtocol;69;;MAX_TIME_EXCEEDED_LEARN;hypothesis11;10470;63545;11;885334;5251122;27;14;DIFFERENT;44746;3555115;[1324, 141, 142, 357, 359, 523, 422, 37201, 761, 1996, 1520];[25, 181, 1003, 2429, 1134, 6531, 18800, 14707, 145038, 205552, 3159715];[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2];[69, 206, 343, 481, 618, 754, 417, 1913, 1224, 2586, 1859];[69, 481, 1100, 1929, 2615, 3710, 2847, 11559, 7284, 17910, 14041];[71, 426, 2077, 5005, 2905, 16561, 41276, 30979, 328721, 457313];[71, 1349, 7883, 19169, 11366, 77917, 215696, 175171, 1967357, 2775143]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
RequestListController;18;;MAX_TIME_EXCEEDED_LEARN;hypothesis17;5161;27609;17;1739871;11769378;558;26;DIFFERENT;3953;3595724;[1238, 47, 39, 50, 96, 63, 83, 269, 363, 374, 311, 410, 116, 213, 111, 76, 94];[22, 182, 602, 1156, 2484, 2945, 4111, 6852, 12623, 7988, 158098, 233, 43706, 49284, 59406, 347234, 2898798];[1, 1, 1, 1, 1, 1, 1, 3, 4, 2, 2, 3, 1, 1, 1, 1, 1];[18, 53, 89, 123, 155, 183, 226, 676, 1281, 452, 477, 634, 160, 161, 153, 159, 161];[18, 124, 286, 353, 450, 536, 918, 3110, 4526, 2942, 3587, 5140, 1102, 1104, 1052, 1252, 1109];[20, 359, 1109, 2443, 4813, 8911, 12043, 21491, 38009, 23654, 464222, 522, 108054, 116901, 138600, 798720];[20, 1217, 4317, 9534, 18855, 35045, 49049, 101757, 174222, 115674, 2913536, 2420, 708435, 779233, 945632, 5910432]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
RequestListNoEvent;14;;finished;learning_result;1037;4782;12;138390;712634;13;13;SAME;1942;55880;[1236, 51, 30, 59, 55, 83, 59, 31, 99, 46, 65, 128];[21, 150, 27, 38, 1111, 12332, 13593, 16103, 3139, 5128, 3816, 422];[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1];[14, 41, 66, 89, 110, 66, 72, 72, 141, 74, 74, 218];[14, 96, 215, 258, 323, 242, 342, 342, 754, 506, 506, 1184];[16, 199, 51, 115, 1873, 30609, 36157, 41872, 6937, 11394, 8228, 939];[16, 665, 131, 306, 6800, 147594, 184754, 223032, 35859, 65070, 44046, 4361]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ResyncChecks_Armor;7;;finished;learning_result;149;444;5;749;2431;5;5;SAME;1336;359;[1236, 22, 21, 22, 35];[19, 39, 102, 160, 39];[1, 1, 1, 1, 1];[7, 20, 34, 44, 44];[7, 47, 110, 127, 153];[9, 32, 155, 427, 126];[9, 94, 515, 1452, 361]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ResyncChuckState_Dry;62;;finished;learning_result;3447;9485;4;29646;105921;9;9;SAME;2669;8946;[1342, 151, 173, 1003];[35, 1722, 6807, 382];[1, 1, 1, 6];[62, 185, 307, 2893];[62, 432, 799, 8192];[64, 4851, 23071, 1660];[64, 16850, 84210, 4797]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ResyncChuckState_NXT;62;;finished;learning_result;3443;9476;4;6935;22658;9;9;SAME;3031;2626;[1348, 137, 88, 1458];[34, 1765, 192, 635];[1, 1, 1, 6];[62, 185, 308, 2888];[62, 432, 987, 7995];[64, 4840, 373, 1658];[64, 16812, 989, 4793]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ResyncControllerChucks_Init_Dry;100;;MAX_TIME_EXCEEDED_LEARN;hypothesis11;32749;227684;11;4892833;36725662;44;29;DIFFERENT;14956;3584849;[1336, 169, 635, 672, 4415, 791, 513, 1480, 3934, 145, 866];[21, 4451, 1489, 3339, 174870, 2, 301282, 4308, 536706, 589806, 1968575];[1, 1, 3, 2, 8, 3, 2, 1, 5, 1, 2];[100, 299, 1696, 1889, 8482, 2501, 1502, 3869, 9643, 670, 2098];[100, 698, 5987, 8167, 75426, 10504, 8216, 27023, 71777, 1916, 17870];[102, 16176, 4803, 10585, 485559, 11, 870101, 12715, 1583773, 1909008];[102, 56412, 20113, 49272, 3813592, 56, 6559063, 80698, 11964195, 14182159]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ResyncControllerChucks_Init_NXT;100;;finished;learning_result;18052;140984;8;443280;1898871;17;17;SAME;9412;94070;[1324, 169, 504, 308, 340, 111, 361, 6295];[19, 1482, 6723, 210, 16591, 26703, 38580, 3762];[1, 1, 2, 1, 1, 1, 1, 9];[100, 299, 1097, 885, 1079, 474, 1369, 12749];[100, 698, 3791, 3155, 3439, 1322, 5510, 122969];[102, 5256, 21609, 697, 79254, 132353, 193916, 10093];[102, 18192, 91022, 2217, 327774, 545461, 844296, 69807]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ResyncControllerInput;83;;MAX_TIME_EXCEEDED_LEARN;hypothesis14;17805;105462;14;3148245;18598343;35;16;DIFFERENT;11049;3588594;[1229, 140, 222, 297, 343, 370, 1067, 658, 330, 898, 1964, 1198, 1133, 1200];[20, 121, 7853, 17774, 29276, 48754, 123926, 1937, 153458, 15657, 279387, 312928, 366993, 2230510];[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1];[83, 248, 414, 578, 743, 905, 1487, 1318, 583, 1566, 3225, 2055, 2218, 2382];[83, 579, 1326, 1983, 2644, 3787, 8172, 6600, 3413, 8755, 23940, 12593, 16462, 15125];[85, 336, 28901, 61798, 99189, 151301, 329527, 4501, 360284, 36660, 561113, 680509, 834041];[85, 1006, 105460, 246172, 414897, 678315, 1643556, 18960, 1939574, 200082, 3487351, 4315348, 5547537]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ResyncControllerInput_Closing_NXT;101;;MAX_TIME_EXCEEDED_LEARN;hypothesis14;43348;219269;14;4608300;26147624;46;31;DIFFERENT;15164;3584651;[1338, 212, 279, 575, 155, 148, 475, 480, 619, 610, 1241, 913, 318, 7801];[24, 1556, 4658, 12184, 20550, 41042, 33388, 75402, 115848, 251949, 97331, 204030, 424663, 2302026];[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 14];[101, 302, 504, 1512, 406, 405, 1290, 1519, 1794, 1992, 3794, 2436, 812, 26481];[101, 705, 1614, 6659, 1521, 1518, 6075, 8302, 9607, 9581, 22408, 13489, 5583, 132106];[103, 5353, 15331, 43195, 73977, 163511, 122598, 275503, 388928, 972017, 321741, 661248, 1564795];[103, 18530, 60707, 205798, 355084, 790581, 623370, 1481515, 2184208, 5336190, 1848528, 3870000, 9373010]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ResyncControllerInput_Mactions_Dry;99;;finished;learning_result;13819;81001;8;1274751;7153765;14;14;SAME;26033;315098;[1322, 163, 164, 441, 260, 21227, 577, 1879];[21, 148, 359, 17972, 29355, 88032, 176593, 2618];[1, 1, 1, 1, 1, 4, 2, 3];[99, 296, 494, 690, 885, 4645, 1784, 4926];[99, 691, 1582, 2369, 3642, 27193, 11595, 33830];[101, 598, 2395, 102223, 158157, 355887, 647101, 8289];[101, 1891, 8176, 407681, 693866, 2012132, 3983762, 46156]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ResyncControllerInput_Mactions_NXT;99;;MAX_TIME_EXCEEDED_LEARN;hypothesis11;21355;146050;11;956363;5871976;33;21;DIFFERENT;10204;3589505;[99, 166, 810, 268, 318, 1396, 1592, 2591, 2249, 330, 385];[21, 1417, 7660, 199, 23710, 30654, 52502, 86130, 124503, 2798, 3259911];[1, 1, 2, 1, 1, 3, 3, 3, 4, 1, 1];[99, 296, 1085, 875, 1071, 3639, 2934, 5102, 4854, 700, 700];[99, 691, 3749, 3119, 3411, 17239, 22414, 40625, 40903, 6900, 6900];[101, 5004, 20601, 703, 112797, 117977, 144066, 225400, 322195, 7519];[101, 17312, 86746, 2235, 467564, 559124, 822319, 1493600, 2372761, 50214]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ResyncControllerInput_Production_NXT;164;;MAX_TIME_EXCEEDED_LEARN;hypothesis11;63802;465073;11;4304836;28036464;284;25;DIFFERENT;34126;3565643;[95, 476, 209, 356, 379, 773, 1041, 501, 16135, 10094, 4067];[36, 7572, 14466, 16297, 21042, 39615, 110839, 268435, 543922, 692446, 1850973];[1, 1, 1, 1, 1, 1, 1, 1, 12, 4, 1];[164, 491, 819, 1143, 1471, 1797, 2125, 1149, 31447, 15373, 7823];[164, 1146, 2622, 3925, 6058, 8674, 11792, 6728, 215901, 142103, 65960];[166, 33132, 129511, 99979, 92857, 133686, 353455, 843757, 1128884, 1489409];[166, 115630, 473878, 397925, 405246, 641167, 1861296, 4632697, 7935398, 11573061]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ReuseCapacity_GetRequestMethod;159;;MAX_TIME_EXCEEDED_LEARN;hypothesis14;48495;364139;14;4178009;34285376;122;25;DIFFERENT;25376;3574343;[67, 264, 413, 573, 408, 1644, 1148, 11096, 679, 721, 2483, 1268, 1527, 3085];[24, 1090, 3753, 42723, 4501, 23648, 39248, 90764, 337, 134297, 546, 787, 1644260, 1588365];[1, 1, 1, 1, 1, 2, 1, 8, 1, 1, 2, 2, 2, 1];[159, 476, 794, 1110, 1426, 3649, 2375, 20421, 1279, 1276, 3809, 2552, 2547, 6622];[159, 1111, 2542, 4441, 4436, 15556, 10299, 154016, 13899, 15141, 43954, 21397, 28966, 48222];[161, 4130, 10567, 129775, 14093, 72546, 107173, 214338, 705, 321228, 1116, 1756, 3300421];[161, 14133, 41303, 582054, 58784, 336360, 514733, 1442167, 4121, 2301286, 7403, 13006, 28969865]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
ReuseWaferEmptyCarrier;102;;finished;learning_result;7771;32751;7;469247;2301233;9;9;SAME;3243;154266;[71, 167, 412, 782, 573, 541, 697];[26, 603, 3508, 2363, 12066, 133868, 1832];[1, 1, 2, 2, 1, 1, 1];[102, 305, 1120, 1727, 1313, 1488, 1716];[102, 712, 3566, 7011, 5454, 6911, 8995];[104, 2250, 8249, 5701, 42985, 404499, 5459];[104, 7667, 32164, 23783, 199726, 2016678, 21111]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
RuntimeMachineState_recovery;3;;finished;learning_result;11;22;2;21;36;2;2;SAME;460;60;[433, 27];[32, 28];[1, 1];[3, 8];[3, 19];[14, 7];[20, 16]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
StartStreamTimer;60;;finished;learning_result;5642;24153;9;407590;2103582;14;14;SAME;3917;186080;[446, 260, 1229, 406, 140, 161, 825, 209, 241];[26, 228, 14351, 18179, 74, 61627, 82349, 7628, 1618];[1, 2, 4, 1, 1, 1, 2, 1, 1];[60, 419, 1486, 881, 244, 241, 1707, 300, 304];[60, 1018, 7026, 3763, 921, 1147, 7008, 1139, 2071];[62, 646, 29415, 51830, 137, 139165, 167053, 15933, 3349];[62, 2183, 150408, 257660, 519, 742049, 860120, 75996, 14585]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
StreamConstructIntegrityController_Dry;181;;MAX_TIME_EXCEEDED_LEARN;hypothesis17;26900;108998;17;5585005;24028562;1089;27;DIFFERENT;21295;3578324;[224, 408, 283, 349, 350, 353, 306, 337, 577, 659, 8918, 1162, 630, 687, 542, 695, 4815];[108, 2327, 45394, 28495, 37444, 72979, 96705, 174297, 219079, 448629, 73, 66, 74, 11003, 11939, 1555633, 874079];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 2, 1, 1, 1, 1, 1];[181, 542, 400, 399, 407, 418, 411, 412, 422, 423, 12010, 1661, 555, 569, 555, 553, 6982];[181, 1265, 1010, 1390, 1425, 1471, 1851, 1854, 2300, 2306, 46034, 5610, 2600, 2679, 2599, 3131, 31292];[183, 3991, 13053, 69604, 89674, 178273, 266281, 436353, 502363, 925681, 98, 66, 165, 15825, 16608, 3066787];[183, 13602, 46764, 258820, 338017, 678988, 1020679, 1680620, 1942105, 3597346, 206, 143, 406, 56257, 60070, 14334356]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
StreamConstructIntegrityController_NXT;190;;MAX_TIME_EXCEEDED_LEARN;hypothesis23;44766;196305;23;7474383;29061694;2593;51;DIFFERENT;47246;3551870;[11242, 398, 350, 277, 313, 328, 427, 405, 473, 520, 535, 490, 508, 527, 13806, 2947, 2474, 5758, 569, 577, 443, 2990, 889];[169, 2892, 8288, 29840, 39226, 63183, 114033, 168681, 217403, 276456, 390671, 458876, 538405, 935974, 57, 94, 68, 228, 203, 204, 281, 33370, 273268];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 4, 4, 7, 1, 1, 1, 3, 2];[190, 569, 426, 426, 439, 454, 451, 462, 451, 452, 462, 463, 467, 474, 17837, 4048, 3446, 7467, 578, 584, 584, 2884, 1152];[190, 1328, 1075, 1081, 1532, 1592, 2016, 2071, 2038, 2043, 2095, 2100, 2122, 2157, 77006, 15514, 14402, 36602, 2704, 3305, 2736, 14636, 5960];[192, 5710, 18261, 70777, 91276, 164425, 295765, 415353, 479179, 545931, 828631, 1141681, 1261391, 2103541, 57, 146, 75, 315, 316, 355, 380, 50626];[192, 19601, 65805, 263110, 343969, 625688, 1132744, 1598741, 1851378, 2115691, 3220186, 4448544, 4923574, 8237024, 116, 382, 242, 1005, 1010, 1136, 1228, 210328]
name;apiNrInputs;equivOracleConfigSeed;learnResult;learnedResultUsedModel;nrMembershipQueries;nrMembershipSymbols;nrEquivalenceQueries;nrTestingQueries;nrTestingSymbols;nrExpectedMealyStates;nrMealyStates;compareResult;durationMsLearningLearn;durationMsLearningTest;learnTimePerRound;testTimePerRound;nrMealyStatesPerRound;nrMemberShipQueriesPerRound;nrMemberShipSymbolsPerRound;nrTestingQueriesPerRound;nrTestingSymbolsPerRound
StreamConstructor_CTC_BESWetting_NXT;113;;MAX_TIME_EXCEEDED_LEARN;hypothesis21;42269;181691;21;9161887;50408431;112;39;DIFFERENT;17777;3581816;[103, 163, 1095, 335, 136, 151, 147, 168, 146, 597, 768, 896, 4097, 1501, 716, 3582, 299, 242, 1541, 732, 362];[40, 2373, 14017, 19062, 32285, 67, 64572, 83903, 139309, 51095, 154685, 216335, 5325, 4374, 525462, 225947, 592763, 654235, 6522, 308104, 481341];[1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 3, 2, 6, 1, 1, 3, 2, 1];[113, 338, 1915, 1226, 447, 443, 441, 442, 440, 1942, 2167, 2388, 8737, 3169, 1590, 8638, 797, 749, 3908, 1584, 795];[113, 789, 6759, 4919, 1228, 1216, 1210, 1213, 1207, 7527, 9332, 11446, 38445, 16186, 6937, 38877, 4669, 2145, 15911, 6905, 4657];[115, 8896, 45211, 85496, 136126, 185, 223987, 305492, 525071, 179353, 504379, 622604, 13403, 11388, 1358147, 695154, 1738799, 1838279, 17904, 851898];[115, 30906, 197779, 368415, 614213, 639, 1030150, 1428921, 2486936, 855834, 2499798, 3212536, 59454, 53419, 7765748, 3995447, 10153123, 10663781, 85516, 4905701]
